# FEAT_ID     Score                   Feature Expression
152           124.056690677319239     (((chi_BX_ratio / nB) + (1.0 / log_rA_rB_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) / rB_rX_ratio))
153           124.059250847955767     (((log_rA_rB_ratio / nB) / (chi_AX_ratio * nB)) + ((rB_rX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)))
154           124.070648602555167     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_BX_ratio)) * ((log_rA_rB_ratio^2) / (chi_BX_ratio - nB)))
155           124.138209623119636     (((chi_BX_ratio * log_rA_rB_ratio) - (chi_AX_ratio / nB)) - ((log_rA_rB_ratio / chi_AX_ratio) * (log_rA_rB_ratio - rB_rX_ratio)))
156           124.174252523402345     (((chi_AX_ratio * nB) + rB_rX_ratio) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)))
157           124.175877952631936     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((log_rA_rB_ratio * nB) - (rB_rX_ratio / chi_AX_ratio)))
158           124.176989320824077     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio + rB_rX_ratio)) - ((chi_BX_ratio / nB) + (chi_AX_ratio * log_rA_rB_ratio)))
159           124.231657644948029     (((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)) + ((log_rA_rB_ratio / chi_BX_ratio) - (log_rA_rB_ratio / rB_rX_ratio)))
160           125.002037716742763     (((chi_BX_ratio + nB) * (chi_AX_ratio - log_rA_rB_ratio)) - ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
161           125.005083421426448     (((chi_BX_ratio - log_rA_rB_ratio) / (nB^2)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
162           125.008642576860296     (((chi_BX_ratio - log_rA_rB_ratio) / (rB_rX_ratio - nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
163           125.017760581824405     (((chi_AX_ratio / log_rA_rB_ratio) / (rB_rX_ratio + nB)) - ((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)))
164           125.023808969933029     (((chi_AX_ratio / log_rA_rB_ratio) / (chi_AX_ratio + rB_rX_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) + (log_rA_rB_ratio / nB)))
165           125.02533687976991      (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)) - ((chi_BX_ratio * rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)))
166           125.025687497440742     (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_BX_ratio * rB_rX_ratio) * (log_rA_rB_ratio + nB)))
167           125.027874306476633     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio * nB)))
168           125.029144464989486     (((chi_BX_ratio - log_rA_rB_ratio) - (1.0 / log_rA_rB_ratio)) + ((nB / log_rA_rB_ratio) / (chi_BX_ratio + nB)))
169           125.02925650967336      (((chi_BX_ratio / log_rA_rB_ratio) / nB) - ((chi_BX_ratio - rB_rX_ratio) - (1.0 / rB_rX_ratio)))
170           125.029716735788639     (((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - (chi_AX_ratio / (log_rA_rB_ratio * nB)))
171           125.031684849033297     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio / nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
172           125.031698367522509     (((chi_BX_ratio - nB) * (chi_AX_ratio - log_rA_rB_ratio)) + ((log_rA_rB_ratio - rB_rX_ratio) + (1.0 / log_rA_rB_ratio)))
173           125.032652303166628     (((chi_BX_ratio + chi_AX_ratio) * (log_rA_rB_ratio - nB)) + ((chi_BX_ratio / log_rA_rB_ratio) - (rB_rX_ratio - nB)))
174           125.033235183493119     (((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_BX_ratio^2) - (log_rA_rB_ratio / chi_AX_ratio)))
175           125.033974027201552     (((log_rA_rB_ratio / rB_rX_ratio) / (chi_BX_ratio + chi_AX_ratio)) + (1.0 / (log_rA_rB_ratio * nB)))
176           125.03905754145687      (((chi_AX_ratio / nB) + (1.0 / log_rA_rB_ratio)) + ((log_rA_rB_ratio / rB_rX_ratio) / (chi_AX_ratio + rB_rX_ratio)))
177           125.039266490871228     (((log_rA_rB_ratio / rB_rX_ratio) / (chi_AX_ratio + rB_rX_ratio)) + ((log_rA_rB_ratio + nB) / (log_rA_rB_ratio * nB)))
178           125.052295516058365     (((chi_AX_ratio / log_rA_rB_ratio) - (log_rA_rB_ratio + rB_rX_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) / rB_rX_ratio))
179           125.05560526645445      (((rB_rX_ratio / log_rA_rB_ratio) - rB_rX_ratio) - ((nB / rB_rX_ratio) / (rB_rX_ratio - nB)))
180           125.055610463196558     (((log_rA_rB_ratio * rB_rX_ratio) - (1.0 / rB_rX_ratio)) + ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
181           125.076325650395916     (((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio^2)) * ((log_rA_rB_ratio^2) / (chi_BX_ratio - nB)))
182           125.086507790067387     (((chi_BX_ratio * log_rA_rB_ratio) - (chi_BX_ratio / nB)) + ((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_AX_ratio)))
183           125.087816668312797     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_AX_ratio^2) * (chi_AX_ratio * nB)))
184           125.104107095962718     (((rB_rX_ratio^2) / (chi_AX_ratio * log_rA_rB_ratio)) + ((1.0 / rB_rX_ratio) + (1.0 / nB)))
185           125.11716428221186      (((chi_BX_ratio / nB) - (log_rA_rB_ratio * nB)) * ((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
186           125.179367066481547     (((chi_BX_ratio - nB) * (log_rA_rB_ratio / nB)) * ((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)))
187           125.208196751248977     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio^2)) - ((chi_BX_ratio - rB_rX_ratio) / (rB_rX_ratio * nB)))
188           125.22145054115893      (((chi_BX_ratio / rB_rX_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) - ((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)))
189           126.001903498279376     (((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio / log_rA_rB_ratio) - (1.0 / rB_rX_ratio)))
190           126.015408849857295     (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)) - ((chi_BX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio + rB_rX_ratio)))
191           126.017152752135345     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio / nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
192           126.017611295914165     (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio / nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
193           126.018875701657095     (((chi_BX_ratio * rB_rX_ratio) - (log_rA_rB_ratio * rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
194           126.02012380473488      (((log_rA_rB_ratio / chi_AX_ratio) - chi_AX_ratio) + (chi_AX_ratio / (log_rA_rB_ratio * nB)))
195           126.020858997643074     (((chi_AX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) + ((chi_AX_ratio^2) - (1.0 / rB_rX_ratio)))
196           126.022534596050193     (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)) + ((log_rA_rB_ratio / chi_AX_ratio) - chi_BX_ratio))
197           126.024138505309423     (((chi_BX_ratio / log_rA_rB_ratio) / (chi_AX_ratio + nB)) - (chi_BX_ratio - log_rA_rB_ratio))
198           126.026841594214233     (((chi_BX_ratio / log_rA_rB_ratio) / (chi_AX_ratio + rB_rX_ratio)) + ((log_rA_rB_ratio / chi_BX_ratio) + (log_rA_rB_ratio / nB)))
199           126.027983072766474     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_BX_ratio * rB_rX_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
200           126.028490790443129     (((chi_BX_ratio / log_rA_rB_ratio) / nB) - ((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)))
201           126.0285470209717       (((chi_BX_ratio / nB) / (chi_AX_ratio * log_rA_rB_ratio)) + ((log_rA_rB_ratio^2) / (chi_BX_ratio * chi_AX_ratio)))
202           126.028969392722217     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio - rB_rX_ratio)) + ((1.0 / chi_AX_ratio) + (log_rA_rB_ratio / chi_AX_ratio)))
203           126.030880052733139     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
204           126.032611551937237     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio - log_rA_rB_ratio)) / ((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / nB)))
205           126.032809735621612     (((chi_BX_ratio + nB) - (chi_AX_ratio / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio^2)))
206           126.03532989186732      (((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio + nB)) / ((rB_rX_ratio - nB) + (nB / rB_rX_ratio)))
207           126.035958445134028     (((chi_BX_ratio / log_rA_rB_ratio) / nB) - ((chi_BX_ratio^2) - (log_rA_rB_ratio / chi_AX_ratio)))
208           126.037092888496687     (((rB_rX_ratio^2) / (log_rA_rB_ratio * nB)) - ((rB_rX_ratio^2) + rB_rX_ratio))
209           126.039140119136377     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) - ((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)))
210           126.04020409452005      (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
211           126.041252502135364     (((chi_BX_ratio^2) - (chi_AX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / chi_AX_ratio) / (rB_rX_ratio * nB)))
212           126.043937492698817     (((1.0 / rB_rX_ratio) + rB_rX_ratio) + (rB_rX_ratio / (log_rA_rB_ratio * nB)))
213           126.045310419439971     (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio + rB_rX_ratio)) / ((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / nB)))
214           126.046566234684278     (((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio^2) - (1.0 / rB_rX_ratio)))
215           126.047428270194942     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
216           126.050469029763235     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio^2) * (nB / chi_AX_ratio)))
217           126.054948263634358     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((log_rA_rB_ratio^2) / (chi_BX_ratio - nB)))
218           126.060280873387285     (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) * ((log_rA_rB_ratio^2) / (chi_AX_ratio - nB)))
219           126.068085345044892     (((chi_BX_ratio * chi_AX_ratio) * (log_rA_rB_ratio + nB)) - ((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
220           126.068159986825208     (((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio * nB)) + ((rB_rX_ratio / log_rA_rB_ratio) - rB_rX_ratio))
221           126.068159986825208     (((log_rA_rB_ratio / chi_AX_ratio) - rB_rX_ratio) + ((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio * nB)))
222           126.068159986825208     (((log_rA_rB_ratio / chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) - ((rB_rX_ratio * nB) + rB_rX_ratio))
223           126.069350306134822     (((chi_AX_ratio * rB_rX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio - rB_rX_ratio) - (1.0 / rB_rX_ratio)))
224           126.069631526670463     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((log_rA_rB_ratio^2) / (chi_AX_ratio - nB)))
225           126.072446375603818     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
226           126.084201432310294     (((chi_BX_ratio + nB) / (rB_rX_ratio * nB)) + ((1.0 / chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
227           126.086990202843481     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio^2)) + (chi_BX_ratio / (log_rA_rB_ratio - nB)))
228           126.12301304433494      (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_BX_ratio)))
229           126.140838164902632     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((rB_rX_ratio - nB) * log_rA_rB_ratio))
230           126.141451278908789     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio^2)) - ((chi_BX_ratio - rB_rX_ratio) + (1.0 / nB)))
231           126.146263914218821     (((chi_AX_ratio * log_rA_rB_ratio) * (chi_AX_ratio + rB_rX_ratio)) - ((chi_AX_ratio * log_rA_rB_ratio) + (chi_AX_ratio / nB)))
232           126.21865069376787      (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio * rB_rX_ratio)) - ((chi_BX_ratio - nB) / (log_rA_rB_ratio + nB)))
233           126.282199612800028     (((chi_AX_ratio / nB) - chi_AX_ratio) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
234           126.282199612800028     (((rB_rX_ratio / nB) - rB_rX_ratio) / ((log_rA_rB_ratio / chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
235           126.328672476289427     (((chi_BX_ratio / nB) - (chi_AX_ratio + log_rA_rB_ratio)) + ((log_rA_rB_ratio / chi_BX_ratio) * (log_rA_rB_ratio - rB_rX_ratio)))
236           127.003126756970275     (((chi_BX_ratio * chi_AX_ratio) * (rB_rX_ratio / log_rA_rB_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
237           127.004488904479587     (((log_rA_rB_ratio / chi_AX_ratio) + (1.0 / rB_rX_ratio)) + ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
238           127.011915465357902     (((chi_BX_ratio - log_rA_rB_ratio) * (rB_rX_ratio / nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
239           127.014878975532781     (((chi_AX_ratio - log_rA_rB_ratio) / (chi_BX_ratio * nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
240           127.020571063245796     (((chi_BX_ratio * rB_rX_ratio) - (1.0 / rB_rX_ratio)) - ((chi_BX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)))
241           127.021097672777387     (((chi_BX_ratio^2) - (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_BX_ratio + nB) / (log_rA_rB_ratio * nB)))
242           127.021186712788307     (((chi_AX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) + ((chi_AX_ratio + rB_rX_ratio) - (1.0 / rB_rX_ratio)))
243           127.023548846561809     (((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) + ((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
244           127.023878279645828     (((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_BX_ratio^2) + (chi_AX_ratio - log_rA_rB_ratio)))
245           127.02466499081811      (((chi_BX_ratio - log_rA_rB_ratio) / chi_AX_ratio) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
246           127.025333032291726     (((chi_BX_ratio / log_rA_rB_ratio) / nB) - ((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)))
247           127.026458776358055     (((chi_BX_ratio / log_rA_rB_ratio) / nB) - ((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
248           127.027913598806208     (((chi_BX_ratio * rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)))
249           127.031992633873585     (((chi_AX_ratio - log_rA_rB_ratio) * (chi_AX_ratio - nB)) + ((log_rA_rB_ratio - rB_rX_ratio) + (1.0 / log_rA_rB_ratio)))
250           127.032101391947876     (((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)) - (chi_AX_ratio / (log_rA_rB_ratio * nB)))
251           127.038187043374876     (((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
252           127.038414772472265     (((chi_AX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * rB_rX_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) / (chi_AX_ratio * rB_rX_ratio)))
253           127.03890279665552      (((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_BX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
254           127.04015055649748      (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)) - ((chi_BX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
255           127.04301459706609      (((chi_BX_ratio * rB_rX_ratio) + (1.0 / rB_rX_ratio)) + ((rB_rX_ratio / nB) / (chi_AX_ratio * log_rA_rB_ratio)))
256           127.048744644199502     (((log_rA_rB_ratio / chi_AX_ratio) / (chi_AX_ratio * rB_rX_ratio)) - ((nB / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
257           127.04883074886547      (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio + rB_rX_ratio)) / ((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / nB)))
258           127.053529593998263     (((log_rA_rB_ratio / nB) - (1.0 / rB_rX_ratio)) + ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
259           127.054548048719909     (((chi_AX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)) + (log_rA_rB_ratio / (chi_AX_ratio^2)))
260           127.056050093558099     (((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio^2)) - ((nB / rB_rX_ratio) / (rB_rX_ratio - nB)))
261           127.056186168984482     (((chi_BX_ratio / log_rA_rB_ratio) / (chi_BX_ratio + nB)) + ((rB_rX_ratio / chi_AX_ratio) + (1.0 / rB_rX_ratio)))
262           127.058247006373335     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_AX_ratio * nB)) - ((chi_BX_ratio^2) - (log_rA_rB_ratio / rB_rX_ratio)))
263           127.058826083470038     (((log_rA_rB_ratio / nB) / (rB_rX_ratio - nB)) - ((rB_rX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)))
264           127.058837585128018     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((log_rA_rB_ratio / chi_AX_ratio) * (log_rA_rB_ratio + nB)))
265           127.061741227406856     (((chi_AX_ratio * log_rA_rB_ratio) / (chi_BX_ratio - nB)) * ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)))
266           127.063529408125035     (((chi_AX_ratio / log_rA_rB_ratio) + (chi_AX_ratio / nB)) + ((log_rA_rB_ratio + rB_rX_ratio) / (chi_AX_ratio * rB_rX_ratio)))
267           127.065164005454278     (((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio * chi_AX_ratio)) * ((log_rA_rB_ratio^2) / (chi_BX_ratio - nB)))
268           127.069309810468098     (((chi_AX_ratio / log_rA_rB_ratio) / (chi_BX_ratio + chi_AX_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) / (rB_rX_ratio * nB)))
269           127.075654032388627     (((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_AX_ratio / nB) * (rB_rX_ratio - nB)))
270           127.089572116244142     (((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)) - ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
271           127.099889830191842     (((chi_BX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)) * ((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)))
272           127.106609929480612     (((chi_AX_ratio^2) * (log_rA_rB_ratio * nB)) - ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
273           127.118967672457458     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((chi_AX_ratio / nB) - (log_rA_rB_ratio * nB)))
274           127.123378310236788     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio * nB)) * ((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)))
275           127.137122027646683     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_BX_ratio / nB) - (log_rA_rB_ratio * nB)))
276           127.138665359620035     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio + rB_rX_ratio)) - ((log_rA_rB_ratio / nB) + chi_BX_ratio))
277           127.143453624619866     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_BX_ratio - rB_rX_ratio) / (chi_AX_ratio - nB)))
278           127.153177518197879     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio * nB) - (rB_rX_ratio / nB)))
279           127.156020464832807     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((log_rA_rB_ratio * nB) - (rB_rX_ratio / nB)))
280           127.16759040742113      (((chi_BX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio^2)) + ((log_rA_rB_ratio * rB_rX_ratio) - (rB_rX_ratio / nB)))
281           127.184422813364023     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio^2)) - ((chi_BX_ratio / rB_rX_ratio) / nB))
282           127.222032393851407     (((chi_BX_ratio - rB_rX_ratio) / (rB_rX_ratio * nB)) - ((chi_BX_ratio^2) * (chi_AX_ratio * log_rA_rB_ratio)))
283           127.238387528551854     (((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio + rB_rX_ratio)))
284           127.249482720748915     (((chi_BX_ratio + log_rA_rB_ratio) + (log_rA_rB_ratio^2)) - ((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)))
285           127.258959878897258     (((chi_AX_ratio / nB) * (rB_rX_ratio - nB)) / ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
286           127.276513980538141     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio^2)) - ((chi_BX_ratio * log_rA_rB_ratio) / (rB_rX_ratio * nB)))
287           127.284127333279685     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio^2)) - ((chi_BX_ratio / nB) + log_rA_rB_ratio))
288           128.002007561943572     (((rB_rX_ratio / log_rA_rB_ratio) - (nB^2)) / ((rB_rX_ratio - nB)^2))
289           128.003641615202582     (((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) - ((rB_rX_ratio / log_rA_rB_ratio) - (1.0 / rB_rX_ratio)))
290           128.014977157524868     (((chi_BX_ratio + chi_AX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_BX_ratio^2) - (log_rA_rB_ratio / chi_AX_ratio)))
291           128.01891103172369      (((chi_BX_ratio - log_rA_rB_ratio) * (chi_BX_ratio * nB)) - ((chi_BX_ratio + log_rA_rB_ratio) / log_rA_rB_ratio))
292           128.022088900156575     (((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio + nB)) / ((log_rA_rB_ratio - rB_rX_ratio) + (nB / rB_rX_ratio)))
293           128.022119931164156     (((1.0 / chi_AX_ratio) + (log_rA_rB_ratio - rB_rX_ratio)) + (chi_AX_ratio / (log_rA_rB_ratio * nB)))
294           128.022194635406123     (((chi_BX_ratio * chi_AX_ratio) - (1.0 / rB_rX_ratio)) + ((chi_AX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
295           128.022660164358342     (((chi_AX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) + ((1.0 / chi_AX_ratio) + (log_rA_rB_ratio - rB_rX_ratio)))
